"comment","user_id"
"Taehyung's eyes... So beautiful ❤🖤","946"
"How many international fans here♡?","702"
"3:08 v omg so handsome ı love you","639"
"V looking amazing no words 😘😘😘😭😭😭😭","953"
"V😍😍😍💜💜💜💘","824"
"""I've been noticing this ever since 2015","967"
"V 😍😍😍😍😍😍","682"
"""Yoongis mic","934"
"💜Taekook is looking so handsome💜","849"
"V looks perfect","965"
"V looking so good","424"
"""All look so handsome (  KIM SEOK JIN","673"
"3:08 I'm not okey.","815"
"DAMN TAEHYUNGGGGG 🔥🔥🔥🥵 3:08","759"
"Taehyung 💜💜","951"
"""How can l sustain such killing looks V","454"
"TAEHYUNG❤","384"
"""Omg","381"
"I love Kim Tae-hyung 💜❤💜❤","947"
"jungkook just killed me with his hotness-","782"
"Jimin and jk in see through shirt!😳😳😳😳😳😳😳","127"
"taehyung is looking so beautiful","382"
"""Jungkook well kill me","975"
"""Awhh","606"
"They’re so talented it hurts me💀","309"
"My v is tooo much handsome","645"
"0:56 sh*t 💀 3:08 thank you camerman 🤧","152"
"Why am I not able to take my eyes off Tae","811"
"""I swear","230"
"Tae's eyes are stunning here.","954"
"Ahh Jungkook just 👑....","175"
"""Wow","180"
"V is really look like a king 👑👑👑💜💜💜","534"
"""His looks","44"
"""Tae","399"
"I will never be over this Taehyung NEVER","111"
"Still can't breath bcoz of tae","617"
"I LOVE YOU Teayhung 💖💖💖💗. VIVA BTS🇰🇷","516"
"V is 😭 so handsome","86"
"V's eyes 👀 omg🔥🔥🔥🔥","213"
"OMG JIN🤤🤤 💀💀","95"
"WTF Taehyungshi😳 0:55 1:41 2:35  3:09","550"
"Taehyung I love you so much !!!","64"
"kim seokjin vocal king!","850"
"Taehyung..omg!!!🔥","438"
"All members look gr8. Specially V. OMG 😳😳🥵🥵","568"
"Awww they all are so handsome and stunning","435"
"V in this live just kill me.. ✨","393"
"Taehyung💙","771"
"OMG V!!!!!!!","714"
"This is really called illegal 🥺🥺🥺🔥🔥🔥🔥","162"
"World wide handsome Jin did a great job","768"
"Tae looks 🔥🔥🔥","261"
"Taekook  BTS 💜💜","753"
"I love you Jungkook","560"
"Jung kook is so cute ❤️","500"
"Jungkook","795"
"Jungkook","520"
"Taekook♡♡","54"
"V soo cute 💜 and jk soo cute💜","503"
"I love you bts💋💋💋💋💋💋💋💋","815"
"Jeon Jungkook 💜💜 my cutie pie 😘😘","839"
"jeon jungkook","571"
"I love Vkook You both are talented","844"
"Jungkook is so cute and bunny maknae 😍😍","915"
"Jungkook abangku","974"
"V 🥰😚😙😗🤗💜💜","839"
"V💜💜💜💜","998"
"Tae😍😍😘😘","663"
"V🥰","587"
"V ❤️❤️","206"
"Taehyung💜💜💜","903"
"Both are cute  Teakook 💖","75"
"My bias is v and also bts all is our boy .","26"
"Tae is so talented and funny and cute❤️❤️❤️❤️❤️❤️","147"
"Jk and v both are cute handsome and talented","191"
"BTS all members are soo  Talented  😊😊😊","799"
"Jungkook pet is so cute and both are the best","892"
"Kookie ❤️","470"
"""Jungkook ","722"
"they all have talents","664"
"""Actually whole member are talented","356"
"V💜kook 😘😘😘😘😊😊","342"
"Jungkook and miri moment is so cute.","717"
"I love jungkook because he is so funny and cute","981"
"v & jk so cut","453"
"V💜💜","754"
"Both are my hubby taekook 💜💜💜💜","196"
"Чонгук😍❤️🔥","812"
"Jk❤️❤️❤️❤️❤️","466"
"Everyone has different types of talent 💜💜","492"
"jung kook is so cute","837"
"Jk and V💜","104"
"Taehyung is marvellous❤️","583"
"dear jungkook 💜💜💜💜💜","77"
"Taehyung is innocent bear!!😍❤💜","709"
"""So so fan I love BTS ","76"
"""V","837"
"Taehyung so funny","349"
"Jing kook may love💋💖😍","940"
"Jk is one of them❤️","956"
"taehyung ❤❤❤","52"
"I love you Teakook","127"
"taehyung❤️❤️","177"
"Jk!💜","886"
"Taehyung","923"
"I love both of them 💜💜","678"
"Owo..baby kookie aha😎","338"
"Ohh......jk.....😍😍😍😍😍....v😍😍😍","270"
"""So so fan I love BTS ","110"
"ahahaha this made my day 🤣🤣💜💜💜","52"
"😂😂😂 Thanks for making me laugh😂🙏💜","617"
"The both are so talented and funny.","168"
"""ahhh","873"
"Jugknook👍💕","636"
"Vkook ..💜💜💜💜","513"
"Guu fofofinho so beautiful I loved the video","131"
"They both r best. My bias jungkook","448"
"All the member of bts is good and soooo cute","269"
"Both of you is so cute 😁💜😍😍😍😂","903"
"No doubt only V 🥰😍","811"
"jungkokk dan v dan jin dan jimin","899"
"""Oh my God","38"
"""As an Army + MJ fan","993"
"I'm crying and my feet don't stop moving","237"
"In everything Michael Jackson always be🙏👑🎶","497"
"""울컥하다가 아. . . 대가의 절제된","493"
"멋진 연주 감사합니다  BTS와 MJ 짱! 멀리 대한민국에서 신나게 듣고 있습니다","526"
"This is a great honor & really beautiful.","914"
"BTS랑 같이 공연하는 날을 손꼽아 기다릴께요!!!^^","807"
"우와. 감사드려요. 생생한 비트가 함께해서 더 좋아요.","824"
"최고네요","375"
"""this's amazing🤯","101"
"""Wow","113"
"Legend covering legends 💜🙌","731"
"진짜 감사합니다..👍🏻👍🏻👍🏻😍😍😍😍😍","536"
"""this is amazing","294"
"Wow!!!! 좋아요! 최고예요!","719"
"""That was very nice! Please","16"
"""Wow","626"
"My feet are moving without me knowing!","47"
"That's Michael's drummer. Thanks for showing.","598"
"""Thank you for doing such amazing cover","962"
"""They were going for a Michael Jackson type song","26"
"""This is amazing","197"
"""This is absolutely incredible","749"
"Thanks sir for appreciating BTS! 💜","234"
"""i loved this a lot","421"
"OMG LOVE THIS...Amazing","99"
"""I would say","808"
"""I really love this","471"
"Legend×Legend😭😭","3"
"Totally love it! Your play + the song... perfect.","703"
"Love you and BTS 💜","144"
"Thank you so much 😊💜💜💜","883"
"""Lloré","775"
"이건 진짜 MJ가 가지고 있던 비트이다. 정말 좋다.","111"
"""Wow","259"
"🤩😍🥰🥰😍🤩🤩😍🥰🥰🥰 🤩 😍😍😍😍 I miss MJ.","614"
"ARTE puro amig@s❤","757"
"Siguiente capítulo plis 🙏","224"
"Me encanta 😍 porfavor el cap 7","923"
"Esto va ha ser arte","124"
"PRECIOSOO DIVINO SEÑORES!!💕❤","138"
"Weee ahhhh lo e esperado un chingo!","126"
"No tardes el próximo cap por fis","238"
"pobre el nalgoncito porfa que recupere la memoria","28"
"💜💜💜💜HERMOSO💜💜💜💜ME ENCANTO💜💜💜💜","174"
"Ta quiero ver el cap siguiente","570"
"Aaaa me encanto","276"
"""Llegue tarde :","72"
"Xfa ppdrias hacer las letras mas grandes","330"
"Me hiciste llorar","441"
"Los demás capítulos que paso","950"
"No se ve la letra","923"
"""I know Jin is the most mysterious person in BTS","597"
"""If ppl didn’t know Jin studied in Australia","112"
"""They were just classmates though","385"
"""if small Jinnie was in my school","221"
"""Jin: I have no friends Me: Me too Jin","149"
"""“Perfect students with backpack and glasses”  So","980"
"Admit it or not  Jin is a frickin time traveler","320"
"""As a big fan of Descendents and a fan of BTS","664"
"""I really can't believe it! Mitchell Hope","889"
"I ain’t never seen two famous best friends-","63"
"Who wouldn't want to be friends with seokjin","331"
"ME who's a fan of Decendants:👁👄👁💜","371"
"""Jin's English is perfect.  Jin: No","842"
"I want Jin to be my friend too","546"
"The fact that they are both my crush👀","791"
"Damn my lowkey chuldhood and favourite artists-","728"
"Worldwide handsome jinnie have worldwide friends","802"
"Me knowing Mitchell and Jin didn’t meet 🙃 👌🏽","88"
"""Two handsome bros","134"
"Jin really loved that red hoodie 😂","412"
"You don’t understand how much of a shock this is-","296"
"2477","9"
"2477","439"
"2477","723"
"2477","994"
"2477","678"
"2477","323"
"2477","123"
"2477","26"
"2477","629"
"2477","670"
"2477","788"
"2477","215"
"2477","706"
"2477","738"
"2477","939"
"2477","720"
"2477","528"
"2477","346"
"2477","3"
"2477","587"
"2477","387"
"2477","334"
"2477","343"
"2477","922"
"2477","808"
"2477","600"
"2477","652"
"2477","305"
"2477","229"
"2477","555"
"2477","105"
"2477","918"
"2477","46"
"2477","868"
"2477","226"
"2477","532"
"2477","322"
"2477","896"
"2477","926"
"2477","111"
"2477","771"
"2477","212"
"2477","564"
"2477","519"
"2477","241"
"2477","285"
"2477","948"
"2477","564"
"2477","827"
"2477","447"
"2477","174"
"2477","295"
"2477","913"
"2477","942"
"2477","822"
"2477","356"
"2477","863"
"2477","28"
"2477","545"
"2477","950"
"2477","882"
"2477","829"
"2477","306"
"2477","851"
"2477","516"
"2477","864"
"2477","580"
"2477","766"
"2477","607"
"2477","954"
"2477","613"
"2477","299"
"2477","68"
"2477","523"
"2477","477"
"2477","668"
"2477","724"
"2477","137"
"2477","975"
"2477","352"
"2477","596"
"2477","501"
"2477","663"
"2477","798"
"2477","419"
"2477","28"
"2477","155"
"2477","424"
"2477","919"
"2477","516"
"2477","622"
"2477","171"
"2477","324"
"2477","463"
"2477","877"
"2477","975"
"2477","867"
"2477","996"
"2477","734"
"2477","695"
"Taehyung: GOOD BOY WHO?  DAMN HE’S ON FIRE","393"
"Me: *flashbacks to the cute version*","660"
"V in the beginning cracked me u🤣🤣🤣🤣🤣🤣🤣","226"
"Taehyung face:👶 Taehyung voice:🐯","439"
"3:21 jin face expressions kill me","55"
"How tae loosens his tie😍💜✌️🥰😊 0:29","420"
"V is so stunning and hot🙈🙈","192"
"Tae:- *I'm a good boy*  Me:- I can see.","979"
"""Taehyung Kim is a bad","879"
"Tae: *Breathe*  Me: Rest in peace***","414"
"tae own this freaking song periodt.","485"
"0:13   here comes Legendary nail bitting part","310"
"Taehyung's really trying to kill me.","596"
"V 🤤😍","648"
"0:29 V On 🔥🔥🔥🔥🔥🔥🔥","253"
"Jimins undercut and taes growl omg i’m deceased💀","619"
"""Jimin","389"
"V is gonna kill me !! 😭😭💜💜💜💜😘😘","335"
"Kim taehyung you nailed it ❣️❣️❣️","900"
"OMG. Kim taehyung you are very hot.🔥","477"
"Omg v😭😭😭💜💜💜","104"
"taehyung biting his fingernails is a need 😂","616"
"Really Jungkook and Jin are the Best vocal ❤️💞","68"
"V 💜💜💜","592"
"Hobi changed from sunshine to ahm real quick 😩😭","864"
"""They aren't boy in luv anymore","755"
"Yoongiiii😭💜","720"
"Oh my gosh im gonna die kim taehyung😭❤️","467"
"Suga face:😺 Suga voice:🦁","476"
"3:26 THAT HIGH NOTE","532"
"""V looking so cool ","923"
"V is  so hot.🔥🔥🔥","558"
"Wow taehyung very beautiful♥♥♥","846"
"Jungkooooooooooooooook perfect vocals 🔥","629"
"So at 0:13 V thinking how to seduce A.R.M.Y.S 😎","953"
"Tae is just feeling him self😂","766"
"JK is so stable voice","225"
"Why jimin voice so sexy..","892"
"Taehyung is boyfriend material—","903"
"""Amo las voces de taehyung","45"
"OMG Taehyung you took my breath away. I love u","799"
"V is so cool rm is so funny","397"
"""omg","901"
"Suga tongue technology thoooooo","667"
"i love jimin voice so much🥰","700"
"""Oh ","624"
"Tae swag style for the intro just-","945"
"Tae’s growl is killing me🥵🥵🥵","948"
"""Y el """"oppa"""" de jungkookie?XD.""","855"
"""What the hell","345"
"Bts is all I need in my life","224"
"0:29 the way jk looks at tae","690"
"V's voice is very manly and they are so good","232"
"I am alive💜","479"
"""I don't know why but the moment I see kookie","382"
"""I really love Jungkook and Jin friendship","394"
"""Jungkook always makes us laugh","299"
"Jungkook so funny and cute 😘😘😘","562"
"Jeon Jungkook = perfect","940"
"""Kookie  Jk  Jungkook  ","779"
"Jungkook always make his hyungs laughing","796"
"Jungkook is the part of bts army ❤️❤️","612"
"This is basically Jinkook (ft. Jimin)","84"
"""Ох уж этот Чонгук 👍👆","488"
"""Jungkook is the best","516"
"so cute Jungkook","200"
"Jungkookiieee😂💜","77"
"Jungkook your dance is funny 😂😂😂😂😂😂😂","435"
"Jungkookie 🥰🥰","936"
"<jungkook chose the number and got the penalty!>","649"
"Well jungkook makes me laugh too.","41"
"Most of the video is JinKook. LMAO 💜✨😂","805"
"Jin has trained him really well ...","543"
"Kookie is so cute","373"
"Jungkook You So Cute 💜💜💜","268"
"I like Justin seagull 😍😂🔥","468"
"Jungkook wakes up everyday and chooses ✨violence✨","58"
"The best moment when jin was scared🤣","887"
"I CAN'T STOP LAUGHING.....😂😂😂","577"
"Every year BTS will make us laugh 💜💜","513"
"""4:13 I'm in love with Jungkook's laugh","847"
"Jungkook Lots of love from india for you","285"
"""Besides human","472"
"I am jimin again today.","522"
"Love you JUNGKOOK ❤️❤️❤️❤️😍😍😍😍😍","490"
"When JK eat oreose and milk he looking so cut.","338"
"""Everyone want a children grow up like jungkook","506"
"Jungkook never fails to make us laugh 💜","761"
"Jungkookie.  🌚👁️👄👁️","604"
"""He was so funny🤣🤣🤣 JK is so cute and handsome","583"
"Hello jungkook you and your family 😊","336"
"Es único nuestro jk muy tremendo","281"
"Bom jung kook sempre foi un bebe e sempre sera.","170"
"""Jungkookie is so adorable 💜 btw","535"
"6:26-how is JIN so serious doing that?","657"
"1:11 me when I sing lyrics I don't even know. lol","980"
"So many videos Jin and Jk","606"
"Jk is hobi's big baby🤭💜😘","204"
"Sarangeo 💜bts always","301"
"He has such a humor sense🤣","526"
"I love this Lil king💖👑","721"
"""I love so much when Jungkook speak French ","384"
"Jungkook I'm a tomboy.","665"
"Jeon Jungkook is the cutest person in the world..","947"
"""Thank you","808"
"Kookie love cookies ...","892"
"2:55 I know he loves himself very much <3","803"
"Kookie is in love with cookie😂","200"
"8:39 JHOPE: Ahhhhhhhhh","512"
"We are feeling proud on aish.....❤️👌🏻🔥🔥","967"
"She can sing  in any language 😍","139"
"She changed her tone for every member 😲🥺","7"
"I haven't words of this cover buddy... 💐💕💕💕","511"
"Army 💜 i have learned this song 💜","402"
"""Not only indians are interested in korea ","115"
"Her voice is just si amazing and pleasant ♥️♥️♥️","264"
"His hindi is soooooo cute","885"
"how cute!!!! when he says bhayiya music lagao😆😆","24"
"""When you turn on the captions for subtitles","577"
"This is gettin heavy 💜💜💜","743"
"I love bts 💜 💖","6"
"""We all people like korean","132"
"This is also my favourite cover song of Aish","45"
"I love korea❤️❤️❤️","700"
"I ALSO LOVED THE SONG AS WELL YOUR REACTION","50"
"'Vishaal fan' 😁😁 i'm loving this😂","14"
"Her voice is amazing","81"
"I am an Indian and I love Korea so much ❤️","367"
"I also wanna sing with her😊💜","795"
"Bruhhh his reaction is amajinn","206"
"Her voice is so sweet","575"
"She is so good 💜💜💜","114"
"I came here randomly now i came here regularly","718"
"2:30 I like that part when she sings dananana 😍","338"
"Ooh he is so cute ....bhaiya new video dedo😂😂😂","161"
"""The way you say """"arrey"""" is so cute 😅💖""","298"
"""Fun fact: Every person","339"
"9:50 why is tae hitting almost every note lollll","140"
"1:53 STOOOP HIS LAUGH IS CUTTTEEEEEEE","608"
"1:28 when your mom forces you to take a picture","521"
"""the video started immediately on jin's laugh","172"
"9:50 what is he trying to do 😭😭😭😭😭😭😭💜","720"
"BTS are really unique and amazing","180"
"13:24 Jimin and Jin legs 😳🙈","515"
"My laugh has now became like Jin😂💜🌝","114"
"jin's laugh is so contagious i-","584"
"Mr. Kim Taehyung is a hugger thats sweet 😊🔆","908"
"Here I'm♡","290"
"Actually jin ang jk eating so much😂😂","351"
"6:34 Jungkook your hair baby boy!","930"
"I came here to be healed. 💜😍","874"
"""While the video continues","672"
"Poor V ... 💜💕💕","723"
"""45th view","915"
"""3:21 Same","992"
"1:56 I can't 😂😂namjoonaahh","585"
"Comedians left the chat...","579"
"1:53  I laugh hard with Suga🤣😂 I'm lose😂🤣👍","709"
"I want a best friend just like hobi😊😊","582"
"""Hahah","583"
"Ahh bts in a new year 💜💜","853"
"i can't stop laughing  bts is ou4 happiness","363"
"BTS LOVE FOREVERMORE ALWAYS","106"
"they are the funnest 💜💜💜💜💜💜💜","240"
"Jiminaaa you make me laugh","769"
"Damn I -   I passed -","467"
"""Wah I think more then how hilarious  it is","804"
"Who is same dance with baby taehyung💜","725"
"""I really appreciate you posting everyday","40"
"""This is so random","121"
"""Anyone can tell me","981"
"Effortless chaotic 😁💜","281"
"For the 1st time....I'm before 500 views😁💜💜","773"
"Suga has the cutest laugh ever. <3","238"
"Them dancing in heeled shoes made my ankle hurt","31"
"hahahaha i cantt 😂😭🤭","94"
"2:39 so funny kookie pose 😂😂","783"
"watch the other dubs here - https://goo.gl/taKWqn","278"
"“Get jimin on the phone.” I’m wheezing","519"
"I can’t with the “JIMIN” 😭🤚","9"
